nickname,player_details,final_score,show_info,full_name,occupation,hometown,archive_info,date,city,state,answer_number,dt_indx,favorite_count,retweet_count,text,game_info_flg,year,month,value,games_played,gross_winnings,job,state_id
Kyle,"Kyle Webb, a veterinary clinical pathologist originally from Boyertown, Pennsylvania (whose 1-day cash winnings total $4,399)",1,"J! Archive - Show #7218, aired 2016-01-20",Kyle Webb,a veterinary clinical pathologist originally,"Boyertown, Pennsylvania",J! Archive - Show #7218,2016-01-20,Boyertown,Pennsylvania,answer3,1,44.0,13.0,"1/20/16
""I met the Pope on my honeymoon""
""I want to deliver a stranger's baby""
""My dogs are Moses &amp; Apple""
#Jeopardy https://t.co/JlxDsU0vAb",True,2016.0,1.0,"""My dogs are Moses &amp; Apple""",4,31402,veterinary clinical pathologist originally,PA
Sarah,"Sarah Godwin, a head of operations at a venture capital firm from Frederick, Maryland",1999,"J! Archive - Show #7218, aired 2016-01-20",Sarah Godwin,a head of operations at a venture capital firm,"Frederick, Maryland",J! Archive - Show #7218,2016-01-20,Frederick,Maryland,answer2,2,44.0,13.0,"1/20/16
""I met the Pope on my honeymoon""
""I want to deliver a stranger's baby""
""My dogs are Moses &amp; Apple""
#Jeopardy https://t.co/JlxDsU0vAb",True,2016.0,1.0,"""I want to deliver a stranger's baby""",1,1999,head operations venture capital firm,MD
Megan,"Megan Loyd, a stay-at-home mom originally from Marietta, Georgia",22600,"J! Archive - Show #7218, aired 2016-01-20",Megan Loyd,a stay-at-home mom originally,"Marietta, Georgia",J! Archive - Show #7218,2016-01-20,Marietta,Georgia,answer1,3,44.0,13.0,"1/20/16
""I met the Pope on my honeymoon""
""I want to deliver a stranger's baby""
""My dogs are Moses &amp; Apple""
#Jeopardy https://t.co/JlxDsU0vAb",True,2016.0,1.0,"""I met the Pope on my honeymoon""",1,22600,stay-at-home mom originally,GA
Hans,"Hans Kamm, a supply chain analyst from Fayetteville, Arkansas",4399,"J! Archive - Show #7217, aired 2016-01-19",Hans Kamm,a supply chain analyst,"Fayetteville, Arkansas",J! Archive - Show #7217,2016-01-19,Fayetteville,Arkansas,answer3,1,27.0,10.0,"1/19/16:
""I gave eyedrops to a gator""
""I partied with the Pittsburgh Penguins""
""My folks made a bus an RV""
#Jeopardy https://t.co/CJN3zmZG4Y",True,2016.0,1.0,"""My folks made a bus an RV""",1,4399,supply chain analyst,AR
Matt,"Matt Egbert, a marketing specialist from New York, New York",5600,"J! Archive - Show #7217, aired 2016-01-19",Matt Egbert,a marketing specialist,"New York, New York",J! Archive - Show #7217,2016-01-19,New York,New York,answer2,2,27.0,10.0,"1/19/16:
""I gave eyedrops to a gator""
""I partied with the Pittsburgh Penguins""
""My folks made a bus an RV""
#Jeopardy https://t.co/CJN3zmZG4Y",True,2016.0,1.0,"""I partied with the Pittsburgh Penguins""",1,5600,marketing specialist,NY
Kyle,"Kyle Webb, a veterinary clinical pathologist originally from Boyertown, Pennsylvania",7800,"J! Archive - Show #7217, aired 2016-01-19",Kyle Webb,a veterinary clinical pathologist originally,"Boyertown, Pennsylvania",J! Archive - Show #7217,2016-01-19,Boyertown,Pennsylvania,answer1,3,27.0,10.0,"1/19/16:
""I gave eyedrops to a gator""
""I partied with the Pittsburgh Penguins""
""My folks made a bus an RV""
#Jeopardy https://t.co/CJN3zmZG4Y",True,2016.0,1.0,"""I gave eyedrops to a gator""",4,31402,veterinary clinical pathologist originally,PA
Mike,"Mike Drummond, an application scientist from Columbus, Ohio (whose 1-day cash winnings total $20,801)",0,"J! Archive - Show #7216, aired 2016-01-18",Mike Drummond,an application scientist,"Columbus, Ohio",J! Archive - Show #7216,2016-01-18,Columbus,Ohio,answer3,1,15.0,2.0,"1/18/16:
""I celebrate an Argentinian tradition.""
""I homeschool my twin girls.""
""I wrote short stories.""
#Jeopardy https://t.co/xzopj6hQ5H",True,2016.0,1.0,"""I wrote short stories.""",2,20801,application scientist,OH
Claudia,"Claudia Corriere, a church musician and homemaker from Kennesaw, Georgia (whose 2-day cash winnings total $29,000)",0,"J! Archive - Show #7216, aired 2016-01-18",Claudia Corriere,a church musician and homemaker,"Kennesaw, Georgia",J! Archive - Show #7216,2016-01-18,Kennesaw,Georgia,answer2,2,15.0,2.0,"1/18/16:
""I celebrate an Argentinian tradition.""
""I homeschool my twin girls.""
""I wrote short stories.""
#Jeopardy https://t.co/xzopj6hQ5H",True,2016.0,1.0,"""I homeschool my twin girls.""",3,29000,church musician homemaker,GA
Randi,"Randi Kristensen, a professor from Washington, D.C.",0,"J! Archive - Show #7216, aired 2016-01-18",Randi Kristensen,a professor,"Washington, D.C.",J! Archive - Show #7216,2016-01-18,Washington,D.C.,answer1,3,15.0,2.0,"1/18/16:
""I celebrate an Argentinian tradition.""
""I homeschool my twin girls.""
""I wrote short stories.""
#Jeopardy https://t.co/xzopj6hQ5H",True,2016.0,1.0,"""I celebrate an Argentinian tradition.""",1,0,professor,
Amelia,"Amelia Hershberger, a management analyst from Albany, New York (whose 3-day cash winnings total $43,000)",1200,"J! Archive - Show #7215, aired 2016-01-15",Amelia Hershberger,a management analyst,"Albany, New York",J! Archive - Show #7215,2016-01-15,Albany,New York,answer3,1,20.0,9.0,"1/15/16:
""My wife made me get a cat""
""My sister is the evil twin""
""I've had Thanksgiving in 4 countries""
#Jeopardy https://t.co/XrpFO2PcGV",True,2016.0,1.0,"""I've had Thanksgiving in 4 countries""",4,40800,management analyst,NY
Jenn,"Jenn Frohlich, a veterinarian from San Diego, California",0,"J! Archive - Show #7215, aired 2016-01-15",Jenn Frohlich,a veterinarian,"San Diego, California",J! Archive - Show #7215,2016-01-15,San Diego,California,answer2,2,20.0,9.0,"1/15/16:
""My wife made me get a cat""
""My sister is the evil twin""
""I've had Thanksgiving in 4 countries""
#Jeopardy https://t.co/XrpFO2PcGV",True,2016.0,1.0,"""My sister is the evil twin""",1,0,veterinarian,CA
Mike,"Mike Drummond, an application scientist from Columbus, Ohio",20801,"J! Archive - Show #7215, aired 2016-01-15",Mike Drummond,an application scientist,"Columbus, Ohio",J! Archive - Show #7215,2016-01-15,Columbus,Ohio,answer1,3,20.0,9.0,"1/15/16:
""My wife made me get a cat""
""My sister is the evil twin""
""I've had Thanksgiving in 4 countries""
#Jeopardy https://t.co/XrpFO2PcGV",True,2016.0,1.0,"""My wife made me get a cat""",2,20801,application scientist,OH
Amelia,"Amelia Hershberger, a management analyst from Albany, New York (whose 2-day cash winnings total $37,000)",9000,"J! Archive - Show #7214, aired 2016-01-14",Amelia Hershberger,a management analyst,"Albany, New York",J! Archive - Show #7214,2016-01-14,Albany,New York,answer3,1,46.0,20.0,"1/14/16:
""I was at a Hawaiian Elvis concert as a toddler.""
""I love Doctor Who.""
""I am also a Whovian.""
#Jeopardy https://t.co/31izaUvJBC",True,2016.0,1.0,"""I am also a Whovian.""",4,40800,management analyst,NY
Ellen,"Ellen Huber, a human resources director from Morrisville, Pennsylvania",2000,"J! Archive - Show #7214, aired 2016-01-14",Ellen Huber,a human resources director,"Morrisville, Pennsylvania",J! Archive - Show #7214,2016-01-14,Morrisville,Pennsylvania,answer2,2,46.0,20.0,"1/14/16:
""I was at a Hawaiian Elvis concert as a toddler.""
""I love Doctor Who.""
""I am also a Whovian.""
#Jeopardy https://t.co/31izaUvJBC",True,2016.0,1.0,"""I love Doctor Who.""",1,2000,human resources director,PA
Ben,"Ben Almoite, a government and law librarian from Richmond, Virginia",6000,"J! Archive - Show #7214, aired 2016-01-14",Ben Almoite,a government and law librarian,"Richmond, Virginia",J! Archive - Show #7214,2016-01-14,Richmond,Virginia,answer1,3,46.0,20.0,"1/14/16:
""I was at a Hawaiian Elvis concert as a toddler.""
""I love Doctor Who.""
""I am also a Whovian.""
#Jeopardy https://t.co/31izaUvJBC",True,2016.0,1.0,"""I was at a Hawaiian Elvis concert as a toddler.""",1,6000,government law librarian,VA
Amelia,"Amelia Hershberger, a management analyst from Albany, New York (whose 1-day cash winnings total $21,200)",9400,"J! Archive - Show #7213, aired 2016-01-13",Amelia Hershberger,a management analyst,"Albany, New York",J! Archive - Show #7213,2016-01-13,Albany,New York,answer3,1,42.0,17.0,"1/13/16:
""A llama guarded my farm.""
""I spent my 40th in a copter over Manhattan.""
""I'm bizarrely strong.""
#Jeopardy https://t.co/UfZbO36CSW",True,2016.0,1.0,"""I'm bizarrely strong.""",4,40800,management analyst,NY
Len,"Len Mucci, an investment associate originally from Washington Township, New Jersey",5600,"J! Archive - Show #7213, aired 2016-01-13",Len Mucci,an investment associate originally,"Washington Township, New Jersey",J! Archive - Show #7213,2016-01-13,Washington Township,New Jersey,answer2,2,42.0,17.0,"1/13/16:
""A llama guarded my farm.""
""I spent my 40th in a copter over Manhattan.""
""I'm bizarrely strong.""
#Jeopardy https://t.co/UfZbO36CSW",True,2016.0,1.0,"""I spent my 40th in a copter over Manhattan.""",1,5600,investment associate originally,NJ
Megan,"Megan Metcalf, a public interest attorney from Nashville, Tennessee",13200,"J! Archive - Show #7213, aired 2016-01-13",Megan Metcalf,a public interest attorney,"Nashville, Tennessee",J! Archive - Show #7213,2016-01-13,Nashville,Tennessee,answer1,3,42.0,17.0,"1/13/16:
""A llama guarded my farm.""
""I spent my 40th in a copter over Manhattan.""
""I'm bizarrely strong.""
#Jeopardy https://t.co/UfZbO36CSW",True,2016.0,1.0,"""A llama guarded my farm.""",1,13200,public interest attorney,TN
Adam,"Adam Hoskins, an attorney from Columbia, Missouri (whose 2-day cash winnings total $42,402)",5199,"J! Archive - Show #7212, aired 2016-01-12",Adam Hoskins,an attorney,"Columbia, Missouri",J! Archive - Show #7212,2016-01-12,Columbia,Missouri,answer3,1,13.0,7.0,"1/12/16:
""I collect political items""
""The League of Women Voters wouldn't give in""
""I travel for soccer""
#Jeopardy https://t.co/JSarzuqRWs",True,2016.0,1.0,"""I travel for soccer""",3,47601,attorney,MO
Lisa,"Lisa Cech, an information coordinator from Lakewood, Ohio",15300,"J! Archive - Show #7212, aired 2016-01-12",Lisa Cech,an information coordinator,"Lakewood, Ohio",J! Archive - Show #7212,2016-01-12,Lakewood,Ohio,answer2,2,13.0,7.0,"1/12/16:
""I collect political items""
""The League of Women Voters wouldn't give in""
""I travel for soccer""
#Jeopardy https://t.co/JSarzuqRWs",True,2016.0,1.0,"""The League of Women Voters wouldn't give in""",1,15300,information coordinator,OH
Amelia,"Amelia Hershberger, a management analyst from Albany, New York",21200,"J! Archive - Show #7212, aired 2016-01-12",Amelia Hershberger,a management analyst,"Albany, New York",J! Archive - Show #7212,2016-01-12,Albany,New York,answer1,3,13.0,7.0,"1/12/16:
""I collect political items""
""The League of Women Voters wouldn't give in""
""I travel for soccer""
#Jeopardy https://t.co/JSarzuqRWs",True,2016.0,1.0,"""I collect political items""",4,40800,management analyst,NY
Adam,"Adam Hoskins, an attorney from Columbia, Missouri (whose 1-day cash winnings total $18,801)",23601,"J! Archive - Show #7211, aired 2016-01-11",Adam Hoskins,an attorney,"Columbia, Missouri",J! Archive - Show #7211,2016-01-11,Columbia,Missouri,answer3,1,41.0,13.0,"1/11/16:
""My great-grandpa was a tattooed circus man""
""My dog watches animals on TV""
""I love barbecuing""
#Jeopardy https://t.co/iaRnpXYzBA",True,2016.0,1.0,"""I love barbecuing""",3,47601,attorney,MO
Dom,"Dom Tassoni, a product marketing manager from Milwaukee, Wisconsin",6500,"J! Archive - Show #7211, aired 2016-01-11",Dom Tassoni,a product marketing manager,"Milwaukee, Wisconsin",J! Archive - Show #7211,2016-01-11,Milwaukee,Wisconsin,answer2,2,41.0,13.0,"1/11/16:
""My great-grandpa was a tattooed circus man""
""My dog watches animals on TV""
""I love barbecuing""
#Jeopardy https://t.co/iaRnpXYzBA",True,2016.0,1.0,"""My dog watches animals on TV""",1,6500,product marketing manager,WI
Julia,"Julia Cain, a graduate student from Haverford, Pennsylvania",23600,"J! Archive - Show #7211, aired 2016-01-11",Julia Cain,a graduate student,"Haverford, Pennsylvania",J! Archive - Show #7211,2016-01-11,Haverford,Pennsylvania,answer1,3,41.0,13.0,"1/11/16:
""My great-grandpa was a tattooed circus man""
""My dog watches animals on TV""
""I love barbecuing""
#Jeopardy https://t.co/iaRnpXYzBA",True,2016.0,1.0,"""My great-grandpa was a tattooed circus man""",1,23600,graduate student,PA
Steve,"Steve Belding, an engineer from Knoxville, Tennessee (whose 3-day cash winnings total $58,801)",18001,"J! Archive - Show #7210, aired 2016-01-08",Steve Belding,an engineer,"Knoxville, Tennessee",J! Archive - Show #7210,2016-01-08,Knoxville,Tennessee,answer3,1,21.0,4.0,"1/8/16:
""I won a bar spelling bee.""
""I fell asleep in the '99 National Spelling Bee.""
""I climbed Mount Rainier."" https://t.co/8iOvEASYBu",True,2016.0,1.0,"""I climbed Mount Rainier."" https://t.co/8iOvEASYBu",4,76802,engineer,TN
Ava,"Ava Hadaway, a chemistry tutor from Hayward, California",18000,"J! Archive - Show #7210, aired 2016-01-08",Ava Hadaway,a chemistry tutor,"Hayward, California",J! Archive - Show #7210,2016-01-08,Hayward,California,answer2,2,21.0,4.0,"1/8/16:
""I won a bar spelling bee.""
""I fell asleep in the '99 National Spelling Bee.""
""I climbed Mount Rainier."" https://t.co/8iOvEASYBu",True,2016.0,1.0,"""I fell asleep in the '99 National Spelling Bee.""",1,18000,chemistry tutor,CA
Adam,"Adam Hoskins, an attorney from Columbia, Missouri",18801,"J! Archive - Show #7210, aired 2016-01-08",Adam Hoskins,an attorney,"Columbia, Missouri",J! Archive - Show #7210,2016-01-08,Columbia,Missouri,answer1,3,21.0,4.0,"1/8/16:
""I won a bar spelling bee.""
""I fell asleep in the '99 National Spelling Bee.""
""I climbed Mount Rainier."" https://t.co/8iOvEASYBu",True,2016.0,1.0,"""I won a bar spelling bee.""",3,47601,attorney,MO
Steve,"Steve Belding, an engineer from Knoxville, Tennessee (whose 2-day cash winnings total $48,402)",10399,"J! Archive - Show #7209, aired 2016-01-07",Steve Belding,an engineer,"Knoxville, Tennessee",J! Archive - Show #7209,2016-01-07,Knoxville,Tennessee,answer3,1,13.0,4.0,"1/7/16:
""My wife loves my Mets fandom.""
""I've always liked Sherlock Holmes.""
""I want to see the West End.""
#Jeopardy https://t.co/q3P7Il6ewt",True,2016.0,1.0,"""I want to see the West End.""",4,76802,engineer,TN
Lizzie,"Lizzie Turner, a student originally from Birmingham, Alabama",5400,"J! Archive - Show #7209, aired 2016-01-07",Lizzie Turner,a student originally,"Birmingham, Alabama",J! Archive - Show #7209,2016-01-07,Birmingham,Alabama,answer2,2,13.0,4.0,"1/7/16:
""My wife loves my Mets fandom.""
""I've always liked Sherlock Holmes.""
""I want to see the West End.""
#Jeopardy https://t.co/q3P7Il6ewt",True,2016.0,1.0,"""I've always liked Sherlock Holmes.""",1,5400,student originally,AL
Brian,"Brian Rafferty, a public information office supervisor from Forest Hills, New York",999,"J! Archive - Show #7209, aired 2016-01-07",Brian Rafferty,a public information office supervisor,"Forest Hills, New York",J! Archive - Show #7209,2016-01-07,Forest Hills,New York,answer1,3,13.0,4.0,"1/7/16:
""My wife loves my Mets fandom.""
""I've always liked Sherlock Holmes.""
""I want to see the West End.""
#Jeopardy https://t.co/q3P7Il6ewt",True,2016.0,1.0,"""My wife loves my Mets fandom.""",1,999,public information office supervisor,NY
Steve,"Steve Belding, an engineer from Knoxville, Tennessee (whose 1-day cash winnings total $24,401)",24001,"J! Archive - Show #7208, aired 2016-01-06",Steve Belding,an engineer,"Knoxville, Tennessee",J! Archive - Show #7208,2016-01-06,Knoxville,Tennessee,answer3,1,12.0,10.0,"1/6/16
""I played Jeopardy when Jeopardy called""
""My future man was a drip""
""My mom played Jeopardy asleep""
#Jeopardy https://t.co/ZTXG21v4gT",True,2016.0,1.0,"""My mom played Jeopardy asleep""",4,76802,engineer,TN
Sheila,"Sheila Churchill, a retired registered nurse from Braselton, Georgia",0,"J! Archive - Show #7208, aired 2016-01-06",Sheila Churchill,a retired registered nurse,"Braselton, Georgia",J! Archive - Show #7208,2016-01-06,Braselton,Georgia,answer2,2,12.0,10.0,"1/6/16
""I played Jeopardy when Jeopardy called""
""My future man was a drip""
""My mom played Jeopardy asleep""
#Jeopardy https://t.co/ZTXG21v4gT",True,2016.0,1.0,"""My future man was a drip""",1,0,retired registered nurse,GA
Matt,"Matt Orlovick, a program analyst from Washington, D.C.",17000,"J! Archive - Show #7208, aired 2016-01-06",Matt Orlovick,a program analyst,"Washington, D.C.",J! Archive - Show #7208,2016-01-06,Washington,D.C.,answer1,3,12.0,10.0,"1/6/16
""I played Jeopardy when Jeopardy called""
""My future man was a drip""
""My mom played Jeopardy asleep""
#Jeopardy https://t.co/ZTXG21v4gT",True,2016.0,1.0,"""I played Jeopardy when Jeopardy called""",1,17000,program analyst,
Terry,"Terry McElhennon, a customer service representative from New Bern, North Carolina (whose 1-day cash winnings total $14,801)",22200,"J! Archive - Show #7207, aired 2016-01-05",Terry McElhennon,a customer service representative,"New Bern, North Carolina",J! Archive - Show #7207,2016-01-05,New Bern,North Carolina,answer3,1,15.0,7.0,"1/5/16:
""I played a thong-clad stripper.""
""I own 2 Sphinx cats.""
""I was in Italy during a World Cup win.""
#Jeopardy https://t.co/30eVpT4Quy",True,2016.0,1.0,"""I was in Italy during a World Cup win.""",3,39600,customer service representative,NC
Alex,"Alex Lautanen Walker, a legal secretary from San Diego, California",18700,"J! Archive - Show #7207, aired 2016-01-05",Alex Lautanen Walker,a legal secretary,"San Diego, California",J! Archive - Show #7207,2016-01-05,San Diego,California,answer2,2,15.0,7.0,"1/5/16:
""I played a thong-clad stripper.""
""I own 2 Sphinx cats.""
""I was in Italy during a World Cup win.""
#Jeopardy https://t.co/30eVpT4Quy",True,2016.0,1.0,"""I own 2 Sphinx cats.""",1,18700,legal secretary,CA
